LapTime,Sector1Time,Sector2Time,Sector3Time,SpeedST,TyreLife,Compound,Driver,LapNumber,PitInTime,PitOutTime,TrackStatus,Year,Race
97.093,28.921,40.959,27.213,274.0,37.0,HARD,HAD,57.0,,,1,2025,Singapore
97.068,28.828,40.886,27.354,273.0,38.0,HARD,HAD,58.0,,,1,2025,Singapore
98.564,29.822,41.428,27.314,274.0,39.0,HARD,HAD,59.0,,,1,2025,Singapore
96.985,28.857,40.917,27.211,275.0,40.0,HARD,HAD,60.0,,,1,2025,Singapore
97.662,29.312,41.059,27.291,275.0,41.0,HARD,HAD,61.0,,,1,2025,Singapore
115.167,,48.381,29.828,224.0,1.0,SOFT,TSU,1.0,,,1,2025,Singapore
102.21,29.96,43.861,28.389,278.0,2.0,SOFT,TSU,2.0,,,1,2025,Singapore
100.188,29.094,42.694,28.4,294.0,3.0,SOFT,TSU,3.0,,,1,2025,Singapore
99.595,29.199,42.396,28.0,285.0,4.0,SOFT,TSU,4.0,,,1,2025,Singapore
99.162,29.024,42.383,27.755,294.0,5.0,SOFT,TSU,5.0,,,1,2025,Singapore
99.293,28.998,42.393,27.902,292.0,6.0,SOFT,TSU,6.0,,,1,2025,Singapore
98.957,28.94,42.129,27.888,293.0,8.0,SOFT,TSU,8.0,,,1,2025,Singapore
98.981,28.941,42.224,27.816,294.0,9.0,SOFT,TSU,9.0,,,1,2025,Singapore
99.149,29.019,42.212,27.918,294.0,10.0,SOFT,TSU,10.0,,,1,2025,Singapore
99.007,29.058,42.221,27.728,295.0,11.0,SOFT,TSU,11.0,,,1,2025,Singapore
98.949,28.947,42.171,27.831,295.0,12.0,SOFT,TSU,12.0,,,1,2025,Singapore
105.142,29.16,42.106,33.876,295.0,13.0,SOFT,TSU,13.0,0 days 01:16:47.243000,,1,2025,Singapore
116.995,47.589,41.819,27.587,295.0,1.0,HARD,TSU,14.0,,0 days 01:17:11.742000,1,2025,Singapore
97.038,28.997,40.787,27.254,279.0,2.0,HARD,TSU,15.0,,,1,2025,Singapore
96.934,28.717,40.825,27.392,282.0,3.0,HARD,TSU,16.0,,,1,2025,Singapore
97.076,28.9,40.84,27.336,281.0,4.0,HARD,TSU,17.0,,,1,2025,Singapore
96.998,28.796,40.927,27.275,282.0,5.0,HARD,TSU,18.0,,,1,2025,Singapore
97.067,28.827,40.822,27.418,281.0,6.0,HARD,TSU,19.0,,,1,2025,Singapore
97.172,28.856,40.965,27.351,283.0,7.0,HARD,TSU,20.0,,,1,2025,Singapore
97.846,28.903,41.403,27.54,284.0,8.0,HARD,TSU,21.0,,,1,2025,Singapore
97.953,29.066,41.417,27.47,283.0,9.0,HARD,TSU,22.0,,,1,2025,Singapore
98.116,29.018,41.495,27.603,296.0,10.0,HARD,TSU,23.0,,,1,2025,Singapore
98.139,28.957,41.625,27.557,284.0,11.0,HARD,TSU,24.0,,,1,2025,Singapore
98.289,29.008,41.65,27.631,284.0,12.0,HARD,TSU,25.0,,,1,2025,Singapore
98.434,29.101,41.608,27.725,282.0,13.0,HARD,TSU,26.0,,,1,2025,Singapore
98.049,29.038,41.529,27.482,285.0,14.0,HARD,TSU,27.0,,,1,2025,Singapore
98.758,29.028,42.002,27.728,285.0,15.0,HARD,TSU,28.0,,,1,2025,Singapore
98.536,28.899,41.923,27.714,297.0,16.0,HARD,TSU,29.0,,,1,2025,Singapore
98.8,28.867,42.016,27.917,297.0,17.0,HARD,TSU,30.0,,,1,2025,Singapore
98.416,29.174,41.712,27.53,294.0,18.0,HARD,TSU,31.0,,,1,2025,Singapore
98.365,28.715,41.847,27.803,298.0,19.0,HARD,TSU,32.0,,,1,2025,Singapore
98.496,28.766,42.151,27.579,295.0,20.0,HARD,TSU,33.0,,,1,2025,Singapore
98.056,28.611,41.794,27.651,295.0,21.0,HARD,TSU,34.0,,,1,2025,Singapore
98.205,28.76,41.764,27.681,295.0,22.0,HARD,TSU,35.0,,,1,2025,Singapore
98.281,28.94,41.637,27.704,282.0,23.0,HARD,TSU,36.0,,,1,2025,Singapore
99.216,29.29,42.038,27.888,285.0,24.0,HARD,TSU,37.0,,,1,2025,Singapore
98.757,28.841,42.338,27.578,295.0,25.0,HARD,TSU,38.0,,,1,2025,Singapore
98.422,28.813,41.925,27.684,298.0,26.0,HARD,TSU,39.0,,,1,2025,Singapore
98.02,28.8,41.738,27.482,294.0,27.0,HARD,TSU,40.0,,,1,2025,Singapore
100.021,28.74,42.807,28.474,295.0,28.0,HARD,TSU,41.0,,,1,2025,Singapore
99.256,28.964,42.734,27.558,293.0,29.0,HARD,TSU,42.0,,,1,2025,Singapore
97.501,28.872,41.221,27.408,281.0,30.0,HARD,TSU,43.0,,,1,2025,Singapore
96.831,28.74,40.977,27.114,283.0,32.0,HARD,TSU,45.0,,,1,2025,Singapore
97.204,28.723,41.235,27.246,284.0,33.0,HARD,TSU,46.0,,,1,2025,Singapore
97.187,28.743,41.206,27.238,284.0,34.0,HARD,TSU,47.0,,,1,2025,Singapore
98.112,28.959,41.571,27.582,284.0,35.0,HARD,TSU,48.0,,,1,2025,Singapore
98.353,28.961,41.904,27.488,287.0,36.0,HARD,TSU,49.0,,,1,2025,Singapore
100.09,28.792,41.905,29.393,288.0,37.0,HARD,TSU,50.0,,,1,2025,Singapore
98.679,28.771,42.362,27.546,300.0,38.0,HARD,TSU,51.0,,,1,2025,Singapore
101.585,28.819,41.915,30.851,297.0,39.0,HARD,TSU,52.0,,,1,2025,Singapore
99.992,28.965,41.566,29.461,300.0,40.0,HARD,TSU,53.0,,,1,2025,Singapore
97.47,28.884,41.341,27.245,298.0,41.0,HARD,TSU,54.0,,,1,2025,Singapore
97.002,28.725,41.115,27.162,284.0,42.0,HARD,TSU,55.0,,,1,2025,Singapore
96.852,28.69,41.103,27.059,285.0,43.0,HARD,TSU,56.0,,,1,2025,Singapore
99.01,28.671,43.053,27.286,288.0,44.0,HARD,TSU,57.0,,,1,2025,Singapore
96.952,28.731,41.013,27.208,285.0,45.0,HARD,TSU,58.0,,,1,2025,Singapore
96.934,28.761,41.114,27.059,285.0,46.0,HARD,TSU,59.0,,,1,2025,Singapore
96.844,28.701,41.071,27.072,287.0,47.0,HARD,TSU,60.0,,,1,2025,Singapore
97.243,28.803,41.217,27.223,288.0,48.0,HARD,TSU,61.0,,,1,2025,Singapore
113.822,,47.622,29.178,223.0,1.0,SOFT,STR,1.0,,,1,2025,Singapore
101.142,29.392,43.208,28.542,277.0,2.0,SOFT,STR,2.0,,,1,2025,Singapore
99.963,29.153,42.573,28.237,283.0,3.0,SOFT,STR,3.0,,,1,2025,Singapore
99.589,28.989,42.508,28.092,292.0,4.0,SOFT,STR,4.0,,,1,2025,Singapore
99.24,29.007,42.29,27.943,294.0,5.0,SOFT,STR,5.0,,,1,2025,Singapore
99.132,29.075,42.012,28.045,292.0,6.0,SOFT,STR,6.0,,,1,2025,Singapore
98.67,29.233,41.667,27.77,281.0,8.0,SOFT,STR,8.0,,,1,2025,Singapore
98.79,29.195,41.722,27.873,282.0,9.0,SOFT,STR,9.0,,,1,2025,Singapore
98.81,29.277,41.678,27.855,282.0,10.0,SOFT,STR,10.0,,,1,2025,Singapore
98.647,29.197,41.814,27.636,281.0,11.0,SOFT,STR,11.0,,,1,2025,Singapore
99.065,29.267,41.927,27.871,281.0,12.0,SOFT,STR,12.0,,,1,2025,Singapore
98.954,29.333,41.869,27.752,281.0,13.0,SOFT,STR,13.0,,,1,2025,Singapore
98.977,29.335,41.879,27.763,281.0,14.0,SOFT,STR,14.0,,,1,2025,Singapore
98.242,29.133,41.532,27.577,281.0,15.0,SOFT,STR,15.0,,,1,2025,Singapore
99.034,29.352,41.952,27.73,279.0,16.0,SOFT,STR,16.0,,,1,2025,Singapore
98.675,29.3,41.751,27.624,280.0,17.0,SOFT,STR,17.0,,,1,2025,Singapore
98.589,29.295,41.724,27.57,280.0,18.0,SOFT,STR,18.0,,,1,2025,Singapore
98.608,29.294,41.66,27.654,279.0,19.0,SOFT,STR,19.0,,,1,2025,Singapore
98.292,29.22,41.515,27.557,280.0,20.0,SOFT,STR,20.0,,,1,2025,Singapore
98.477,29.269,41.644,27.564,280.0,21.0,SOFT,STR,21.0,,,1,2025,Singapore
98.499,29.19,41.78,27.529,281.0,22.0,SOFT,STR,22.0,,,1,2025,Singapore
98.526,29.142,41.78,27.604,280.0,23.0,SOFT,STR,23.0,,,1,2025,Singapore
98.498,29.213,41.739,27.546,281.0,24.0,SOFT,STR,24.0,,,1,2025,Singapore
98.808,29.215,42.037,27.556,282.0,25.0,SOFT,STR,25.0,,,1,2025,Singapore
98.605,29.215,41.848,27.542,281.0,26.0,SOFT,STR,26.0,,,1,2025,Singapore
98.79,29.2,41.991,27.599,281.0,27.0,SOFT,STR,27.0,,,1,2025,Singapore
98.31,29.101,41.81,27.399,281.0,28.0,SOFT,STR,28.0,,,1,2025,Singapore
98.407,29.199,41.707,27.501,282.0,29.0,SOFT,STR,29.0,,,1,2025,Singapore
98.683,29.291,41.863,27.529,282.0,30.0,SOFT,STR,30.0,,,1,2025,Singapore
98.645,29.247,41.851,27.547,281.0,31.0,SOFT,STR,31.0,,,1,2025,Singapore
99.025,29.18,41.85,27.995,281.0,32.0,SOFT,STR,32.0,,,1,2025,Singapore
98.878,29.21,42.07,27.598,280.0,33.0,SOFT,STR,33.0,,,1,2025,Singapore
99.264,29.257,42.204,27.803,279.0,34.0,SOFT,STR,34.0,,,1,2025,Singapore
99.085,29.382,42.07,27.633,281.0,35.0,SOFT,STR,35.0,,,1,2025,Singapore
99.048,29.304,42.04,27.704,280.0,36.0,SOFT,STR,36.0,,,1,2025,Singapore
99.727,29.3,42.511,27.916,279.0,37.0,SOFT,STR,37.0,,,1,2025,Singapore
105.618,29.312,42.537,33.769,278.0,38.0,SOFT,STR,38.0,0 days 01:57:52.398000,,1,2025,Singapore
114.524,46.033,41.194,27.297,278.0,2.0,MEDIUM,STR,39.0,,0 days 01:58:16.266000,1,2025,Singapore
97.21,28.782,41.093,27.335,280.0,3.0,MEDIUM,STR,40.0,,,1,2025,Singapore
99.689,30.098,42.297,27.294,281.0,4.0,MEDIUM,STR,41.0,,,1,2025,Singapore
97.792,28.928,41.432,27.432,292.0,5.0,MEDIUM,STR,42.0,,,1,2025,Singapore
97.57,28.819,41.334,27.417,282.0,6.0,MEDIUM,STR,43.0,,,1,2025,Singapore
97.661,28.682,41.697,27.282,294.0,8.0,MEDIUM,STR,45.0,,,1,2025,Singapore
98.761,28.85,41.503,28.408,284.0,9.0,MEDIUM,STR,46.0,,,1,2025,Singapore
100.366,28.72,41.486,30.16,293.0,10.0,MEDIUM,STR,47.0,,,1,2025,Singapore
98.112,29.318,41.343,27.451,304.0,11.0,MEDIUM,STR,48.0,,,1,2025,Singapore
97.239,28.601,41.108,27.53,287.0,12.0,MEDIUM,STR,49.0,,,1,2025,Singapore
100.093,28.812,42.203,29.078,297.0,13.0,MEDIUM,STR,50.0,,,1,2025,Singapore
98.283,28.919,40.945,28.419,295.0,14.0,MEDIUM,STR,51.0,,,1,2025,Singapore
97.392,28.704,41.153,27.535,297.0,15.0,MEDIUM,STR,52.0,,,1,2025,Singapore
97.307,28.538,41.518,27.251,297.0,16.0,MEDIUM,STR,53.0,,,1,2025,Singapore
97.123,28.746,40.967,27.41,283.0,17.0,MEDIUM,STR,54.0,,,1,2025,Singapore
97.937,28.579,42.343,27.015,289.0,18.0,MEDIUM,STR,55.0,,,1,2025,Singapore
96.867,28.711,41.002,27.154,284.0,19.0,MEDIUM,STR,56.0,,,1,2025,Singapore
97.291,28.341,41.31,27.64,296.0,20.0,MEDIUM,STR,57.0,,,1,2025,Singapore
96.324,28.712,40.661,26.951,282.0,21.0,MEDIUM,STR,58.0,,,1,2025,Singapore
96.053,28.542,40.476,27.035,284.0,22.0,MEDIUM,STR,59.0,,,1,2025,Singapore
95.851,28.481,40.443,26.927,283.0,23.0,MEDIUM,STR,60.0,,,1,2025,Singapore
96.0,28.424,40.553,27.023,289.0,24.0,MEDIUM,STR,61.0,,,1,2025,Singapore
116.76,,47.458,29.737,,1.0,MEDIUM,ALB,1.0,,0 days 00:55:08.635000,1,2025,Singapore
102.374,30.026,43.752,28.596,283.0,2.0,MEDIUM,ALB,2.0,,,1,2025,Singapore
100.171,29.272,42.583,28.316,290.0,3.0,MEDIUM,ALB,3.0,,,1,2025,Singapore
100.091,29.541,42.369,28.181,284.0,4.0,MEDIUM,ALB,4.0,,,1,2025,Singapore
99.142,29.157,41.977,28.008,285.0,5.0,MEDIUM,ALB,5.0,,,1,2025,Singapore
100.67,29.265,42.985,28.42,295.0,6.0,MEDIUM,ALB,6.0,,,1,2025,Singapore
99.48,29.272,42.138,28.07,286.0,8.0,MEDIUM,ALB,8.0,,,1,2025,Singapore
99.185,29.277,41.999,27.909,286.0,9.0,MEDIUM,ALB,9.0,,,1,2025,Singapore
98.941,29.192,41.869,27.88,283.0,10.0,MEDIUM,ALB,10.0,,,1,2025,Singapore
98.758,29.038,41.816,27.904,293.0,11.0,MEDIUM,ALB,11.0,,,1,2025,Singapore
99.603,29.17,42.093,28.34,296.0,12.0,MEDIUM,ALB,12.0,,,1,2025,Singapore
100.215,29.519,42.677,28.019,279.0,13.0,MEDIUM,ALB,13.0,,,1,2025,Singapore
98.819,29.211,41.956,27.652,284.0,14.0,MEDIUM,ALB,14.0,,,1,2025,Singapore
99.028,29.176,41.925,27.927,285.0,15.0,MEDIUM,ALB,15.0,,,1,2025,Singapore
98.507,29.135,41.668,27.704,283.0,16.0,MEDIUM,ALB,16.0,,,1,2025,Singapore
98.427,29.142,41.662,27.623,283.0,17.0,MEDIUM,ALB,17.0,,,1,2025,Singapore
98.647,29.183,41.719,27.745,283.0,18.0,MEDIUM,ALB,18.0,,,1,2025,Singapore
98.389,29.18,41.568,27.641,282.0,19.0,MEDIUM,ALB,19.0,,,1,2025,Singapore
98.469,29.17,41.596,27.703,284.0,20.0,MEDIUM,ALB,20.0,,,1,2025,Singapore
98.668,28.822,41.944,27.902,295.0,21.0,MEDIUM,ALB,21.0,,,1,2025,Singapore
98.446,28.874,41.935,27.637,295.0,22.0,MEDIUM,ALB,22.0,,,1,2025,Singapore
98.445,28.951,41.933,27.561,296.0,23.0,MEDIUM,ALB,23.0,,,1,2025,Singapore
98.64,28.819,42.125,27.696,293.0,24.0,MEDIUM,ALB,24.0,,,1,2025,Singapore
97.975,28.938,41.509,27.528,290.0,25.0,MEDIUM,ALB,25.0,,,1,2025,Singapore
99.363,29.026,41.445,28.892,281.0,26.0,MEDIUM,ALB,26.0,,,1,2025,Singapore
98.21,29.083,41.668,27.459,294.0,27.0,MEDIUM,ALB,27.0,,,1,2025,Singapore
97.694,28.918,41.418,27.358,284.0,28.0,MEDIUM,ALB,28.0,,,1,2025,Singapore
97.84,28.935,41.534,27.371,287.0,29.0,MEDIUM,ALB,29.0,,,1,2025,Singapore
97.733,28.889,41.344,27.5,286.0,30.0,MEDIUM,ALB,30.0,,,1,2025,Singapore
97.831,28.878,41.536,27.417,285.0,31.0,MEDIUM,ALB,31.0,,,1,2025,Singapore
98.089,28.886,41.575,27.628,282.0,32.0,MEDIUM,ALB,32.0,,,1,2025,Singapore
98.36,28.999,41.756,27.605,283.0,33.0,MEDIUM,ALB,33.0,,,1,2025,Singapore
98.286,28.957,41.714,27.615,286.0,34.0,MEDIUM,ALB,34.0,,,1,2025,Singapore
98.601,28.974,41.913,27.714,286.0,35.0,MEDIUM,ALB,35.0,,,1,2025,Singapore
98.579,29.045,41.946,27.588,286.0,36.0,MEDIUM,ALB,36.0,,,1,2025,Singapore
98.951,29.122,42.022,27.807,287.0,37.0,MEDIUM,ALB,37.0,,,1,2025,Singapore
99.303,29.35,42.195,27.758,285.0,38.0,MEDIUM,ALB,38.0,,,1,2025,Singapore
98.886,29.038,42.233,27.615,301.0,39.0,MEDIUM,ALB,39.0,,,1,2025,Singapore
98.624,29.161,42.004,27.459,285.0,40.0,MEDIUM,ALB,40.0,,,1,2025,Singapore
98.657,29.054,41.857,27.746,285.0,41.0,MEDIUM,ALB,41.0,,,1,2025,Singapore
108.02,29.061,44.963,33.996,285.0,42.0,MEDIUM,ALB,42.0,0 days 02:04:32.477000,,1,2025,Singapore
116.997,47.001,42.64,27.356,285.0,1.0,SOFT,ALB,43.0,,0 days 02:04:58.212000,1,2025,Singapore
95.961,28.21,40.742,27.009,295.0,3.0,SOFT,ALB,45.0,,,1,2025,Singapore
96.606,28.125,41.333,27.148,301.0,4.0,SOFT,ALB,46.0,,,1,2025,Singapore
98.313,28.334,41.514,28.465,299.0,5.0,SOFT,ALB,47.0,,,1,2025,Singapore
99.502,30.143,41.994,27.365,291.0,6.0,SOFT,ALB,48.0,,,1,2025,Singapore
98.154,28.636,41.86,27.658,284.0,7.0,SOFT,ALB,49.0,,,1,2025,Singapore
100.751,28.726,42.786,29.239,288.0,8.0,SOFT,ALB,50.0,,,1,2025,Singapore
98.346,29.129,41.772,27.445,285.0,9.0,SOFT,ALB,51.0,,,1,2025,Singapore
96.648,28.436,41.166,27.046,300.0,10.0,SOFT,ALB,52.0,,,1,2025,Singapore
95.882,28.401,40.513,26.968,284.0,11.0,SOFT,ALB,53.0,,,1,2025,Singapore
96.848,28.383,41.226,27.239,297.0,12.0,SOFT,ALB,54.0,,,1,2025,Singapore
98.183,28.36,42.622,27.201,297.0,13.0,SOFT,ALB,55.0,,,1,2025,Singapore
96.706,28.381,41.219,27.106,296.0,14.0,SOFT,ALB,56.0,,,1,2025,Singapore
97.719,28.362,41.447,27.91,304.0,15.0,SOFT,ALB,57.0,,,1,2025,Singapore
96.822,28.741,41.105,26.976,300.0,16.0,SOFT,ALB,58.0,,,1,2025,Singapore
95.792,28.478,40.473,26.841,285.0,17.0,SOFT,ALB,59.0,,,1,2025,Singapore
95.648,28.334,40.528,26.786,288.0,18.0,SOFT,ALB,60.0,,,1,2025,Singapore
95.893,28.099,40.632,27.162,302.0,19.0,SOFT,ALB,61.0,,,1,2025,Singapore
111.941,,46.282,29.165,224.0,1.0,MEDIUM,LAW,1.0,,,1,2025,Singapore
101.671,29.86,43.218,28.593,281.0,2.0,MEDIUM,LAW,2.0,,,1,2025,Singapore
99.832,29.144,42.427,28.261,292.0,3.0,MEDIUM,LAW,3.0,,,1,2025,Singapore
99.536,29.108,42.411,28.017,293.0,4.0,MEDIUM,LAW,4.0,,,1,2025,Singapore
98.772,28.899,41.979,27.894,293.0,5.0,MEDIUM,LAW,5.0,,,1,2025,Singapore
98.838,28.982,41.984,27.872,294.0,6.0,MEDIUM,LAW,6.0,,,1,2025,Singapore
98.966,28.946,42.052,27.968,294.0,8.0,MEDIUM,LAW,8.0,,,1,2025,Singapore
98.559,28.938,41.709,27.912,292.0,9.0,MEDIUM,LAW,9.0,,,1,2025,Singapore
98.379,28.838,41.717,27.824,293.0,10.0,MEDIUM,LAW,10.0,,,1,2025,Singapore
98.614,28.896,41.8,27.918,292.0,11.0,MEDIUM,LAW,11.0,,,1,2025,Singapore
99.222,29.198,42.001,28.023,282.0,12.0,MEDIUM,LAW,12.0,,,1,2025,Singapore
98.886,29.209,41.754,27.923,281.0,13.0,MEDIUM,LAW,13.0,,,1,2025,Singapore
98.787,29.279,41.567,27.941,282.0,14.0,MEDIUM,LAW,14.0,,,1,2025,Singapore
99.272,29.31,41.834,28.128,282.0,15.0,MEDIUM,LAW,15.0,,,1,2025,Singapore
98.943,29.2,41.8,27.943,278.0,16.0,MEDIUM,LAW,16.0,,,1,2025,Singapore
98.696,29.23,41.598,27.868,280.0,17.0,MEDIUM,LAW,17.0,,,1,2025,Singapore
98.548,29.138,41.715,27.695,278.0,18.0,MEDIUM,LAW,18.0,,,1,2025,Singapore
98.38,29.156,41.511,27.713,278.0,19.0,MEDIUM,LAW,19.0,,,1,2025,Singapore
98.5,29.126,41.527,27.847,279.0,20.0,MEDIUM,LAW,20.0,,,1,2025,Singapore
98.554,29.119,41.662,27.773,279.0,21.0,MEDIUM,LAW,21.0,,,1,2025,Singapore
98.842,29.244,41.719,27.879,278.0,22.0,MEDIUM,LAW,22.0,,,1,2025,Singapore
98.724,29.09,41.814,27.82,280.0,23.0,MEDIUM,LAW,23.0,,,1,2025,Singapore
98.386,29.026,41.551,27.809,281.0,24.0,MEDIUM,LAW,24.0,,,1,2025,Singapore
99.052,29.213,42.118,27.721,283.0,25.0,MEDIUM,LAW,25.0,,,1,2025,Singapore
98.362,29.076,41.561,27.725,279.0,26.0,MEDIUM,LAW,26.0,,,1,2025,Singapore
98.546,29.101,41.636,27.809,281.0,27.0,MEDIUM,LAW,27.0,,,1,2025,Singapore
98.103,29.04,41.475,27.588,281.0,28.0,MEDIUM,LAW,28.0,,,1,2025,Singapore
98.48,29.085,41.552,27.843,281.0,29.0,MEDIUM,LAW,29.0,,,1,2025,Singapore
98.341,29.071,41.567,27.703,281.0,30.0,MEDIUM,LAW,30.0,,,1,2025,Singapore
98.312,29.048,41.568,27.696,281.0,31.0,MEDIUM,LAW,31.0,,,1,2025,Singapore
98.337,29.024,41.603,27.71,281.0,32.0,MEDIUM,LAW,32.0,,,1,2025,Singapore
98.26,29.08,41.511,27.669,281.0,33.0,MEDIUM,LAW,33.0,,,1,2025,Singapore
98.362,29.062,41.575,27.725,279.0,34.0,MEDIUM,LAW,34.0,,,1,2025,Singapore
98.486,29.096,41.699,27.691,281.0,35.0,MEDIUM,LAW,35.0,,,1,2025,Singapore
98.678,29.132,41.893,27.653,280.0,36.0,MEDIUM,LAW,36.0,,,1,2025,Singapore
98.795,29.252,41.835,27.708,280.0,37.0,MEDIUM,LAW,37.0,,,1,2025,Singapore
99.014,29.157,42.041,27.816,279.0,38.0,MEDIUM,LAW,38.0,,,1,2025,Singapore
98.83,29.194,41.787,27.849,278.0,39.0,MEDIUM,LAW,39.0,,,1,2025,Singapore
99.313,29.263,42.075,27.975,277.0,40.0,MEDIUM,LAW,40.0,,,1,2025,Singapore
99.005,29.123,41.983,27.899,278.0,41.0,MEDIUM,LAW,41.0,,,1,2025,Singapore
98.818,29.223,41.773,27.822,278.0,42.0,MEDIUM,LAW,42.0,,,1,2025,Singapore
99.18,29.28,42.075,27.825,278.0,43.0,MEDIUM,LAW,43.0,,,1,2025,Singapore
99.003,29.275,42.062,27.666,279.0,45.0,MEDIUM,LAW,45.0,,,1,2025,Singapore
99.352,29.284,42.291,27.777,280.0,46.0,MEDIUM,LAW,46.0,,,1,2025,Singapore
100.79,29.244,42.55,28.996,281.0,47.0,MEDIUM,LAW,47.0,,,1,2025,Singapore
106.869,29.646,43.072,34.151,293.0,48.0,MEDIUM,LAW,48.0,0 days 02:14:19.560000,,1,2025,Singapore
115.656,46.781,41.345,27.53,293.0,1.0,SOFT,LAW,49.0,,0 days 02:14:43.743000,1,2025,Singapore
101.289,28.415,42.995,29.879,295.0,2.0,SOFT,LAW,50.0,,,1,2025,Singapore
98.14,29.226,41.166,27.748,280.0,3.0,SOFT,LAW,51.0,,,1,2025,Singapore
97.829,28.823,41.376,27.63,285.0,4.0,SOFT,LAW,52.0,,,1,2025,Singapore
95.96,28.534,40.368,27.058,284.0,5.0,SOFT,LAW,53.0,,,1,2025,Singapore
97.325,28.375,41.701,27.249,289.0,6.0,SOFT,LAW,54.0,,,1,2025,Singapore
96.199,28.467,40.59,27.142,283.0,7.0,SOFT,LAW,55.0,,,1,2025,Singapore
96.874,28.464,41.25,27.16,299.0,8.0,SOFT,LAW,56.0,,,1,2025,Singapore
97.322,28.344,41.336,27.642,298.0,9.0,SOFT,LAW,57.0,,,1,2025,Singapore
97.891,28.892,41.896,27.103,297.0,10.0,SOFT,LAW,58.0,,,1,2025,Singapore
96.065,28.486,40.439,27.14,285.0,11.0,SOFT,LAW,59.0,,,1,2025,Singapore
95.86,28.408,40.484,26.968,288.0,12.0,SOFT,LAW,60.0,,,1,2025,Singapore
95.641,28.208,40.587,26.846,288.0,13.0,SOFT,LAW,61.0,,,1,2025,Singapore
112.427,,46.412,29.19,232.0,1.0,SOFT,COL,1.0,,,1,2025,Singapore
101.923,29.949,43.412,28.562,280.0,2.0,SOFT,COL,2.0,,,1,2025,Singapore
99.789,29.051,42.656,28.082,293.0,3.0,SOFT,COL,3.0,,,1,2025,Singapore
99.604,29.062,42.508,28.034,292.0,4.0,SOFT,COL,4.0,,,1,2025,Singapore
98.907,28.938,42.088,27.881,288.0,5.0,SOFT,COL,5.0,,,1,2025,Singapore
99.039,28.921,42.246,27.872,292.0,6.0,SOFT,COL,6.0,,,1,2025,Singapore
98.72,28.998,41.911,27.811,283.0,8.0,SOFT,COL,8.0,,,1,2025,Singapore
98.76,29.033,41.985,27.742,293.0,9.0,SOFT,COL,9.0,,,1,2025,Singapore
98.649,29.059,41.781,27.809,285.0,10.0,SOFT,COL,10.0,,,1,2025,Singapore
98.67,29.054,41.801,27.815,283.0,11.0,SOFT,COL,11.0,,,1,2025,Singapore
98.988,29.164,42.004,27.82,283.0,12.0,SOFT,COL,12.0,,,1,2025,Singapore
98.869,29.234,41.903,27.732,281.0,13.0,SOFT,COL,13.0,,,1,2025,Singapore
104.453,29.3,42.054,33.099,285.0,14.0,SOFT,COL,14.0,0 days 01:18:19.919000,,1,2025,Singapore
114.316,46.404,40.813,27.099,285.0,1.0,MEDIUM,COL,15.0,,0 days 01:18:43.875000,1,2025,Singapore
97.557,28.782,41.214,27.561,281.0,2.0,MEDIUM,COL,16.0,,,1,2025,Singapore
97.182,28.679,41.128,27.375,281.0,3.0,MEDIUM,COL,17.0,,,1,2025,Singapore
97.646,28.874,41.264,27.508,281.0,4.0,MEDIUM,COL,18.0,,,1,2025,Singapore
97.816,28.903,41.234,27.679,280.0,5.0,MEDIUM,COL,19.0,,,1,2025,Singapore
97.364,28.766,41.315,27.283,282.0,6.0,MEDIUM,COL,20.0,,,1,2025,Singapore
100.941,29.615,43.543,27.783,288.0,7.0,MEDIUM,COL,21.0,,,1,2025,Singapore
98.645,29.128,41.8,27.717,285.0,8.0,MEDIUM,COL,22.0,,,1,2025,Singapore
97.924,28.916,41.56,27.448,284.0,9.0,MEDIUM,COL,23.0,,,1,2025,Singapore
97.939,28.883,41.566,27.49,285.0,10.0,MEDIUM,COL,24.0,,,1,2025,Singapore
98.213,28.952,41.824,27.437,285.0,11.0,MEDIUM,COL,25.0,,,1,2025,Singapore
98.418,29.087,41.725,27.606,284.0,12.0,MEDIUM,COL,26.0,,,1,2025,Singapore
98.338,29.036,41.707,27.595,286.0,13.0,MEDIUM,COL,27.0,,,1,2025,Singapore
99.169,29.174,42.346,27.649,285.0,14.0,MEDIUM,COL,28.0,,,1,2025,Singapore
98.514,28.798,42.047,27.669,296.0,15.0,MEDIUM,COL,29.0,,,1,2025,Singapore
98.572,29.068,41.974,27.53,287.0,16.0,MEDIUM,COL,30.0,,,1,2025,Singapore
98.428,28.977,41.695,27.756,287.0,17.0,MEDIUM,COL,31.0,,,1,2025,Singapore
98.617,28.935,41.864,27.818,287.0,18.0,MEDIUM,COL,32.0,,,1,2025,Singapore
98.204,29.0,41.626,27.578,284.0,19.0,MEDIUM,COL,33.0,,,1,2025,Singapore
98.272,28.933,41.902,27.437,283.0,20.0,MEDIUM,COL,34.0,,,1,2025,Singapore
97.703,28.783,41.537,27.383,285.0,21.0,MEDIUM,COL,35.0,,,1,2025,Singapore
98.313,28.852,41.595,27.866,283.0,22.0,MEDIUM,COL,36.0,,,1,2025,Singapore
99.485,29.271,42.429,27.785,285.0,23.0,MEDIUM,COL,37.0,,,1,2025,Singapore
98.899,29.192,42.123,27.584,285.0,24.0,MEDIUM,COL,38.0,,,1,2025,Singapore
98.524,28.998,42.004,27.522,283.0,25.0,MEDIUM,COL,39.0,,,1,2025,Singapore
