race,year,driver,start_lap,last_lap_time
Bahrain,2024,ZHO,48,96.561
Bahrain,2024,ZHO,49,96.654
Bahrain,2024,ZHO,50,96.72
Bahrain,2024,ZHO,51,96.792
Bahrain,2024,ZHO,52,97.042
Emilia Romagna,2024,HAM,17,82.199
Emilia Romagna,2024,HAM,18,81.846
Emilia Romagna,2024,HAM,19,82.02
Emilia Romagna,2024,HAM,20,81.974
Emilia Romagna,2024,HAM,21,82.222
Emilia Romagna,2024,HAM,22,82.275
Emilia Romagna,2024,HAM,23,81.846
Emilia Romagna,2024,HAM,24,81.561
Emilia Romagna,2024,HAM,25,82.345
Emilia Romagna,2024,HAM,26,81.492
Emilia Romagna,2024,HAM,29,86.346
Emilia Romagna,2024,HAM,30,80.593
Emilia Romagna,2024,HAM,31,80.586
Emilia Romagna,2024,HAM,32,81.737
Emilia Romagna,2024,HAM,33,81.16
Emilia Romagna,2024,HAM,34,80.942
Emilia Romagna,2024,HAM,35,80.964
Emilia Romagna,2024,HAM,36,82.165
Emilia Romagna,2024,HAM,37,83.058
Emilia Romagna,2024,HAM,38,80.748
Emilia Romagna,2024,HAM,39,80.546
Emilia Romagna,2024,HAM,40,80.677
Emilia Romagna,2024,HAM,41,80.837
Emilia Romagna,2024,HAM,42,80.639
Emilia Romagna,2024,HAM,43,80.434
Emilia Romagna,2024,HAM,44,80.331
Emilia Romagna,2024,HAM,45,80.843
Emilia Romagna,2024,HAM,46,80.581
Emilia Romagna,2024,HAM,47,80.944
Emilia Romagna,2024,HAM,48,81.069
Emilia Romagna,2024,HAM,49,80.921
Emilia Romagna,2024,HAM,50,81.182
Emilia Romagna,2024,HAM,51,80.698
Emilia Romagna,2024,HAM,52,80.776
Emilia Romagna,2024,HAM,53,81.176
Emilia Romagna,2024,HAM,54,81.415
Emilia Romagna,2024,HAM,55,80.841
Emilia Romagna,2024,HAM,56,81.027
Emilia Romagna,2024,HAM,57,81.297
Emilia Romagna,2024,HAM,58,81.664
Emilia Romagna,2024,HAM,59,81.561
Emilia Romagna,2025,COL,17,82.606
Emilia Romagna,2025,COL,18,82.45
Emilia Romagna,2025,COL,19,82.905
Emilia Romagna,2025,COL,20,83.061
Emilia Romagna,2025,COL,21,83.692
Emilia Romagna,2025,COL,24,82.944
Emilia Romagna,2025,COL,25,80.823
Emilia Romagna,2025,COL,26,80.798
Emilia Romagna,2025,COL,27,81.731
Emilia Romagna,2025,COL,31,81.605
Emilia Romagna,2025,COL,32,82.419
Emilia Romagna,2025,COL,33,81.448
Emilia Romagna,2025,COL,34,81.564
Emilia Romagna,2025,COL,35,81.305
Emilia Romagna,2025,COL,36,81.167
Emilia Romagna,2025,COL,37,80.98
Emilia Romagna,2025,COL,38,81.788
Emilia Romagna,2025,COL,39,82.117
Emilia Romagna,2025,COL,40,82.797
Emilia Romagna,2025,COL,41,82.763
Emilia Romagna,2025,COL,42,82.252
Emilia Romagna,2025,COL,43,81.885
Emilia Romagna,2025,COL,44,83.96
Emilia Romagna,2025,COL,54,83.245
Emilia Romagna,2025,COL,55,82.756
Emilia Romagna,2025,COL,56,82.104
Emilia Romagna,2025,COL,57,81.047
Emilia Romagna,2025,COL,58,80.345
Emilia Romagna,2025,COL,59,80.773
Japan,2024,SAI,21,97.314
Japan,2024,SAI,22,97.995
Japan,2024,SAI,23,96.575
Japan,2024,SAI,24,96.779
Japan,2024,SAI,25,96.805
Japan,2024,SAI,26,96.945
Japan,2024,SAI,27,97.137
Japan,2024,SAI,28,97.068
Japan,2024,SAI,29,96.845
Japan,2024,SAI,30,97.176
Japan,2024,SAI,31,97.01
Japan,2024,SAI,32,96.901
Japan,2024,SAI,33,97.106
Japan,2024,SAI,34,97.233
Japan,2024,SAI,35,96.901
Japan,2024,SAI,38,96.948
Japan,2024,SAI,39,93.995
Japan,2024,SAI,40,94.419
Japan,2024,SAI,41,94.396
Japan,2024,SAI,43,94.863
Japan,2024,SAI,44,94.75
Japan,2024,SAI,45,94.336
Japan,2024,SAI,46,95.006
Japan,2024,SAI,47,93.841
Japan,2024,SAI,48,95.063
Japan,2024,SAI,49,94.962
Mexico City,2024,OCO,22,83.522
Mexico City,2024,OCO,23,83.517
Mexico City,2024,OCO,24,83.812
Mexico City,2024,OCO,25,83.406
Mexico City,2024,OCO,26,83.79
Mexico City,2024,OCO,27,83.939
Mexico City,2024,OCO,28,83.803
Mexico City,2024,OCO,29,83.115
Mexico City,2024,OCO,30,83.568
Mexico City,2024,OCO,31,83.975
Mexico City,2024,OCO,32,83.171
Mexico City,2024,OCO,33,83.263
Mexico City,2024,OCO,34,84.33
Mexico City,2024,OCO,35,83.486
Mexico City,2024,OCO,36,83.209
Mexico City,2024,OCO,37,83.225
Mexico City,2024,OCO,38,85.002
Mexico City,2024,OCO,39,83.036
Mexico City,2024,OCO,40,83.083
Mexico City,2024,OCO,41,83.257
Mexico City,2024,OCO,42,83.592
Mexico City,2024,OCO,43,82.938
Mexico City,2024,OCO,44,83.034
Mexico City,2024,OCO,45,83.002
Mexico City,2024,OCO,46,83.233
Mexico City,2024,OCO,47,83.038
Mexico City,2024,OCO,50,83.089
Mexico City,2024,OCO,51,81.118
Mexico City,2024,OCO,52,81.207
Mexico City,2024,OCO,53,81.432
Mexico City,2024,OCO,54,81.322
Mexico City,2024,OCO,55,81.159
Mexico City,2024,OCO,56,81.257
Mexico City,2024,OCO,57,81.278
Mexico City,2024,OCO,58,81.491
Mexico City,2024,OCO,59,81.494
Mexico City,2024,OCO,60,81.188
Mexico City,2024,OCO,61,81.122
Mexico City,2024,OCO,62,81.172
Mexico City,2024,OCO,63,81.356
Mexico City,2024,OCO,64,81.429
Mexico City,2024,OCO,65,81.309
Mexico City,2024,OCO,66,81.504
United States,2024,ALO,22,101.297
United States,2024,ALO,23,102.707
United States,2024,ALO,24,101.766
United States,2024,ALO,25,101.879
United States,2024,ALO,28,101.614
United States,2024,ALO,29,100.478
United States,2024,ALO,30,100.48
United States,2024,ALO,31,100.21
United States,2024,ALO,32,100.133
United States,2024,ALO,33,100.6
United States,2024,ALO,34,100.556
United States,2024,ALO,35,100.285
United States,2024,ALO,36,101.231
United States,2024,ALO,37,100.213
United States,2024,ALO,38,100.61
United States,2024,ALO,39,100.14
United States,2024,ALO,40,100.079
United States,2024,ALO,42,99.927
United States,2024,ALO,43,99.445
United States,2024,ALO,44,99.554
United States,2024,ALO,45,99.452
United States,2024,ALO,46,99.999
United States,2024,ALO,47,99.54
United States,2024,ALO,48,99.533
United States,2024,ALO,49,99.638
United States,2024,ALO,50,99.949
United States,2024,ALO,51,99.584
Spain,2024,VER,19,81.223
Spain,2024,VER,20,79.725
Spain,2024,VER,21,79.966
Spain,2024,VER,22,80.304
Spain,2024,VER,23,79.742
Spain,2024,VER,24,79.605
Spain,2024,VER,25,79.701
Spain,2024,VER,26,79.363
Spain,2024,VER,27,79.882
Spain,2024,VER,28,79.694
Spain,2024,VER,29,80.101
Spain,2024,VER,30,79.792
Spain,2024,VER,31,79.807
Spain,2024,VER,32,80.011
Spain,2024,VER,33,79.891
Spain,2024,VER,34,79.836
Spain,2024,VER,35,79.958
Spain,2024,VER,36,80.185
Spain,2024,VER,37,79.926
Spain,2024,VER,38,79.803
Spain,2024,VER,39,79.813
Spain,2024,VER,40,79.669
Spain,2024,VER,41,80.31
Spain,2024,VER,42,79.648
Spain,2024,VER,43,79.92
Spain,2024,VER,46,80.301
Spain,2024,VER,47,77.886
Spain,2024,VER,48,77.998
Spain,2024,VER,49,78.416
Spain,2024,VER,50,78.254
Spain,2024,VER,51,78.074
Spain,2024,VER,52,77.958
Spain,2024,VER,53,77.931
Spain,2024,VER,54,78.14
Spain,2024,VER,55,77.776
Spain,2024,VER,56,78.021
Spain,2024,VER,57,78.354
Spain,2024,VER,58,78.127
Spain,2024,VER,59,78.187
Spain,2024,VER,60,78.114
Spain,2024,VER,61,78.165
Spain,2024,VER,62,78.36
Spain,2024,NOR,17,80.471
Spain,2024,NOR,18,80.908
Spain,2024,NOR,19,80.447
Spain,2024,NOR,20,80.635
Spain,2024,NOR,21,80.816
Spain,2024,NOR,22,80.907
Spain,2024,NOR,25,80.928
Spain,2024,NOR,26,78.503
Spain,2024,NOR,27,79.856
Spain,2024,NOR,28,79.317
Spain,2024,NOR,29,79.835
Spain,2024,NOR,30,79.72
Spain,2024,NOR,31,79.389
Spain,2024,NOR,32,80.145
Spain,2024,NOR,33,79.868
Spain,2024,NOR,34,80.09
Spain,2024,NOR,35,79.855
Spain,2024,NOR,36,80.478
Spain,2024,NOR,37,79.447
Spain,2024,NOR,38,79.225
Spain,2024,NOR,39,79.307
Spain,2024,NOR,40,79.215
Spain,2024,NOR,41,79.745
Spain,2024,NOR,42,78.911
Spain,2024,NOR,43,79.511
Spain,2024,NOR,44,79.499
Spain,2024,NOR,45,79.457
Spain,2024,NOR,46,78.754
Spain,2024,NOR,49,79.419
Spain,2024,NOR,50,77.377
Spain,2024,NOR,51,77.94
Spain,2024,NOR,52,77.115
Spain,2024,NOR,53,77.654
Spain,2024,NOR,54,77.914
Spain,2024,NOR,55,77.987
Spain,2024,NOR,56,78.363
Spain,2024,NOR,57,77.627
Spain,2024,NOR,58,77.893
Spain,2024,NOR,59,78.259
Spain,2024,NOR,60,77.945
Spain,2024,NOR,61,78.271
Spain,2024,NOR,62,77.805
China,2024,ZHO,19,102.887
China,2024,ZHO,32,102.827
China,2024,ZHO,33,102.002
China,2024,ZHO,34,102.746
China,2024,ZHO,35,101.72
China,2024,ZHO,36,101.366
China,2024,ZHO,37,101.283
China,2024,ZHO,38,101.738
China,2024,ZHO,39,101.311
China,2024,ZHO,42,101.749
China,2024,ZHO,43,98.633
China,2024,ZHO,44,99.32
China,2024,ZHO,45,99.682
China,2024,ZHO,46,99.553
China,2024,ZHO,47,99.636
China,2024,ZHO,48,100.046
China,2024,ZHO,49,100.391
China,2024,ZHO,50,101.502
China,2024,ZHO,51,100.534
China,2024,ZHO,52,100.179
Bahrain,2024,GAS,20,97.702
Bahrain,2024,GAS,21,98.036
Bahrain,2024,GAS,22,98.094
Bahrain,2024,GAS,23,97.868
Bahrain,2024,GAS,24,98.104
Bahrain,2024,GAS,25,98.192
Bahrain,2024,GAS,26,98.16
Bahrain,2024,GAS,27,98.379
Bahrain,2024,GAS,28,98.4
Bahrain,2024,GAS,29,98.615
Bahrain,2024,GAS,30,98.55
Bahrain,2024,GAS,33,98.832
Bahrain,2024,GAS,34,96.112
Bahrain,2024,GAS,35,96.622
Bahrain,2024,GAS,36,96.313
Bahrain,2024,GAS,37,96.45
Bahrain,2024,GAS,38,96.629
Bahrain,2024,GAS,39,96.802
Bahrain,2024,GAS,40,96.537
Bahrain,2024,GAS,41,96.742
Bahrain,2024,GAS,42,96.571
Bahrain,2024,GAS,45,96.631
Bahrain,2024,GAS,46,94.805
Bahrain,2024,GAS,47,95.293
Bahrain,2024,GAS,48,95.341
Bahrain,2024,GAS,49,95.411
Bahrain,2024,GAS,50,95.511
Bahrain,2024,GAS,51,95.228
Bahrain,2024,GAS,52,95.334
Abu Dhabi,2025,ANT,17,91.12
Abu Dhabi,2025,ANT,18,91.12
Abu Dhabi,2025,ANT,19,91.805
Abu Dhabi,2025,ANT,20,91.119
Abu Dhabi,2025,ANT,21,91.744
Abu Dhabi,2025,ANT,22,91.807
Abu Dhabi,2025,ANT,23,90.518
Abu Dhabi,2025,ANT,24,90.129
Abu Dhabi,2025,ANT,25,91.287
Abu Dhabi,2025,ANT,26,90.2
Abu Dhabi,2025,ANT,27,89.821
Abu Dhabi,2025,ANT,28,91.272
Abu Dhabi,2025,ANT,29,90.684
Abu Dhabi,2025,ANT,30,90.334
Abu Dhabi,2025,ANT,31,91.188
Abu Dhabi,2025,ANT,34,91.017
Abu Dhabi,2025,ANT,35,88.029
Abu Dhabi,2025,ANT,36,88.319
Abu Dhabi,2025,ANT,37,88.185
Abu Dhabi,2025,ANT,38,88.677
Abu Dhabi,2025,ANT,39,88.959
Abu Dhabi,2025,ANT,40,89.347
Abu Dhabi,2025,ANT,41,89.261
Abu Dhabi,2025,ANT,42,88.13
Abu Dhabi,2025,ANT,43,88.174
Abu Dhabi,2025,ANT,44,88.398
Abu Dhabi,2025,ANT,45,88.503
Abu Dhabi,2025,ANT,46,89.001
Abu Dhabi,2025,ANT,47,88.883
Abu Dhabi,2025,ANT,48,88.104
Abu Dhabi,2025,ANT,49,88.89
Abu Dhabi,2025,ANT,50,88.862
Abu Dhabi,2025,ANT,51,88.865
Abu Dhabi,2025,ANT,52,89.698
Abu Dhabi,2025,ANT,53,88.866
Abu Dhabi,2025,ANT,54,89.395
Saudi Arabia,2025,ALB,19,95.444
Saudi Arabia,2025,ALB,20,95.896
Saudi Arabia,2025,ALB,21,95.854
Saudi Arabia,2025,ALB,24,96.443
Saudi Arabia,2025,ALB,25,94.686
Saudi Arabia,2025,ALB,26,94.623
Saudi Arabia,2025,ALB,27,94.46
Saudi Arabia,2025,ALB,28,94.067
Saudi Arabia,2025,ALB,29,94.532
Saudi Arabia,2025,ALB,30,94.231
Saudi Arabia,2025,ALB,31,94.185
Saudi Arabia,2025,ALB,32,93.923
Saudi Arabia,2025,ALB,33,93.781
Saudi Arabia,2025,ALB,34,93.93
Saudi Arabia,2025,ALB,35,93.79
Saudi Arabia,2025,ALB,36,93.819
Saudi Arabia,2025,ALB,37,93.738
Saudi Arabia,2025,ALB,38,94.178
Saudi Arabia,2025,ALB,39,93.918
Saudi Arabia,2025,ALB,40,94.118
Saudi Arabia,2025,ALB,41,94.089
Saudi Arabia,2025,ALB,42,93.901
Saudi Arabia,2025,ALB,43,93.854
Saudi Arabia,2025,ALB,44,93.952
Saudi Arabia,2025,ALB,45,93.865
Saudi Arabia,2025,ALB,46,93.654
Qatar,2024,ALO,21,86.855
Qatar,2024,ALO,22,86.37
Qatar,2024,ALO,23,86.481
Qatar,2024,ALO,24,86.268
Qatar,2024,ALO,25,86.377
Qatar,2024,ALO,26,86.245
Qatar,2024,ALO,27,86.3
Qatar,2024,ALO,28,86.085
Qatar,2024,ALO,30,85.941
Qatar,2024,ALO,31,85.893
Qatar,2024,ALO,32,85.724
Qatar,2024,ALO,33,85.649
Qatar,2024,ALO,34,85.797
Qatar,2024,ALO,43,87.518
Qatar,2024,ALO,44,87.771
Qatar,2024,ALO,45,85.477
Qatar,2024,ALO,46,85.0
Qatar,2024,ALO,47,84.44
Qatar,2024,ALO,48,84.383
Qatar,2024,ALO,49,84.472
Qatar,2024,ALO,50,84.395
Qatar,2024,ALO,51,84.057
Qatar,2024,ALO,52,84.054
Qatar,2024,ALO,53,84.196
Netherlands,2025,BOR,17,77.7
Netherlands,2025,BOR,18,77.255
Netherlands,2025,BOR,19,77.208
Netherlands,2025,BOR,20,77.384
Netherlands,2025,BOR,21,77.552
Netherlands,2025,BOR,27,77.509
Netherlands,2025,BOR,28,78.246
Netherlands,2025,BOR,29,76.809
Netherlands,2025,BOR,30,76.38
Netherlands,2025,BOR,33,76.58
Netherlands,2025,BOR,36,76.446
Netherlands,2025,BOR,37,76.04
Netherlands,2025,BOR,38,76.063
Netherlands,2025,BOR,39,76.124
Netherlands,2025,BOR,40,75.972
Netherlands,2025,BOR,41,75.653
Netherlands,2025,BOR,42,76.34
Netherlands,2025,BOR,43,75.858
Netherlands,2025,BOR,44,76.614
Netherlands,2025,BOR,45,76.633
Netherlands,2025,BOR,46,76.985
Netherlands,2025,BOR,47,76.622
Netherlands,2025,BOR,48,76.063
Netherlands,2025,BOR,49,76.362
Netherlands,2025,BOR,50,76.305
Netherlands,2025,BOR,51,76.546
Netherlands,2025,BOR,58,77.25
Netherlands,2025,BOR,59,77.651
Netherlands,2025,BOR,62,76.979
Netherlands,2025,BOR,63,74.422
Qatar,2025,HAD,21,87.4
Qatar,2025,HAD,22,87.355
Qatar,2025,HAD,23,87.338
Qatar,2025,HAD,24,87.128
Qatar,2025,HAD,25,87.03
Qatar,2025,HAD,26,87.152
Qatar,2025,HAD,27,87.695
Qatar,2025,HAD,28,86.752
Qatar,2025,HAD,29,86.714
Qatar,2025,HAD,30,86.641
Qatar,2025,HAD,31,86.51
Qatar,2025,HAD,34,86.425
Qatar,2025,HAD,35,85.968
Qatar,2025,HAD,36,85.69
Qatar,2025,HAD,37,85.772
Qatar,2025,HAD,38,86.022
Qatar,2025,HAD,39,85.776
Qatar,2025,HAD,40,85.793
Qatar,2025,HAD,41,85.551
Qatar,2025,HAD,42,85.866
Qatar,2025,HAD,43,85.431
Qatar,2025,HAD,44,85.196
Qatar,2025,HAD,45,85.068
Qatar,2025,HAD,46,84.808
Qatar,2025,HAD,47,84.658
Qatar,2025,HAD,48,84.724
Qatar,2025,HAD,49,84.501
Qatar,2025,HAD,50,84.325
Spain,2024,RIC,19,80.858
Spain,2024,RIC,20,81.415
Spain,2024,RIC,21,81.881
Spain,2024,RIC,22,80.964
Spain,2024,RIC,23,80.849
Spain,2024,RIC,24,81.358
Spain,2024,RIC,25,81.123
Spain,2024,RIC,26,81.122
Spain,2024,RIC,27,81.337
Spain,2024,RIC,28,81.663
Spain,2024,RIC,29,81.558
Spain,2024,RIC,30,81.43
Spain,2024,RIC,31,81.052
Spain,2024,RIC,32,81.542
Spain,2024,RIC,33,81.578
Spain,2024,RIC,34,81.117
Spain,2024,RIC,35,81.033
Spain,2024,RIC,36,81.17
Spain,2024,RIC,37,81.059
Spain,2024,RIC,38,81.14
Spain,2024,RIC,39,81.188
Spain,2024,RIC,40,82.205
Spain,2024,RIC,41,82.415
Spain,2024,RIC,44,81.54
Spain,2024,RIC,45,81.034
Spain,2024,RIC,46,82.469
Spain,2024,RIC,47,80.945
Spain,2024,RIC,48,80.93
Spain,2024,RIC,49,83.762
Spain,2024,RIC,50,81.912
Spain,2024,RIC,51,79.843
Spain,2024,RIC,52,79.585
Spain,2024,RIC,53,81.027
Spain,2024,RIC,54,80.084
Spain,2024,RIC,55,80.277
Spain,2024,RIC,56,80.999
Spain,2024,RIC,57,80.128
Spain,2024,RIC,58,79.768
Spain,2024,RIC,59,81.548
Spain,2024,RIC,60,79.996
Spain,2024,RIC,61,79.556
Abu Dhabi,2024,BOT,21,90.103
Abu Dhabi,2024,BOT,22,89.823
Abu Dhabi,2024,BOT,23,90.476
Abu Dhabi,2024,BOT,24,90.799
Abu Dhabi,2024,BOT,25,90.673
Belgium,2024,RIC,20,109.876
Belgium,2024,RIC,23,110.202
Belgium,2024,RIC,24,108.322
Belgium,2024,RIC,25,108.562
Belgium,2024,RIC,26,108.279
Belgium,2024,RIC,27,108.229
Belgium,2024,RIC,28,108.723
Belgium,2024,RIC,29,108.431
Belgium,2024,RIC,30,108.513
Belgium,2024,RIC,31,108.221
Belgium,2024,RIC,32,108.237
Belgium,2024,RIC,33,107.883
Belgium,2024,RIC,34,107.875
Belgium,2024,RIC,35,108.412
Belgium,2024,RIC,36,109.425
Belgium,2024,RIC,37,108.86
Belgium,2024,RIC,38,107.435
Belgium,2024,RIC,39,108.079
Belgium,2024,RIC,40,107.843
Qatar,2025,LEC,21,87.402
Qatar,2025,LEC,22,87.344
Qatar,2025,LEC,23,87.481
Qatar,2025,LEC,24,87.388
Qatar,2025,LEC,25,87.238
Qatar,2025,LEC,26,87.358
Qatar,2025,LEC,27,87.331
Qatar,2025,LEC,28,87.233
Qatar,2025,LEC,29,87.155
Qatar,2025,LEC,30,87.17
Qatar,2025,LEC,31,86.915
Qatar,2025,LEC,34,86.99
Qatar,2025,LEC,35,85.506
Qatar,2025,LEC,36,85.245
Qatar,2025,LEC,37,85.228
Qatar,2025,LEC,38,85.203
Qatar,2025,LEC,39,85.196
Qatar,2025,LEC,40,85.274
Qatar,2025,LEC,41,85.371
Qatar,2025,LEC,42,86.195
Qatar,2025,LEC,43,85.964
Qatar,2025,LEC,44,85.52
Qatar,2025,LEC,45,85.425
Qatar,2025,LEC,46,85.103
Qatar,2025,LEC,47,84.78
Qatar,2025,LEC,48,84.878
Qatar,2025,LEC,49,84.787
Qatar,2025,LEC,50,84.607
Qatar,2025,LEC,51,84.77
Qatar,2025,LEC,52,84.818
Qatar,2025,LEC,53,84.621
Bahrain,2025,ANT,19,98.365
Bahrain,2025,ANT,20,98.331
Bahrain,2025,ANT,21,98.895
Bahrain,2025,ANT,22,98.68
Bahrain,2025,ANT,23,98.897
Bahrain,2025,ANT,24,98.744
Bahrain,2025,ANT,25,98.642
Bahrain,2025,ANT,26,99.729
Bahrain,2025,ANT,29,99.193
Bahrain,2025,ANT,30,96.69
Bahrain,2025,ANT,31,96.69
Bahrain,2025,ANT,36,97.531
Bahrain,2025,ANT,37,99.917
Bahrain,2025,ANT,38,97.717
Bahrain,2025,ANT,39,96.985
Bahrain,2025,ANT,40,97.577
Bahrain,2025,ANT,41,97.273
Bahrain,2025,ANT,42,97.584
Bahrain,2025,ANT,43,97.697
Bahrain,2025,ANT,44,97.616
Bahrain,2025,ANT,45,97.916
Bahrain,2025,ANT,46,97.827
Bahrain,2025,ANT,47,97.738
Bahrain,2025,ANT,48,97.687
Bahrain,2025,ANT,49,97.488
Bahrain,2025,ANT,50,97.615
Bahrain,2025,ANT,51,97.74
Bahrain,2025,ANT,52,98.021
Bahrain,2025,ANT,53,98.66
Azerbaijan,2025,BEA,23,107.107
Azerbaijan,2025,BEA,24,107.18
Azerbaijan,2025,BEA,25,107.045
Azerbaijan,2025,BEA,26,107.138
Azerbaijan,2025,BEA,27,107.454
Azerbaijan,2025,BEA,30,106.944
Azerbaijan,2025,BEA,31,104.654
Azerbaijan,2025,BEA,32,104.288
Azerbaijan,2025,BEA,33,104.834
Azerbaijan,2025,BEA,34,104.727
Azerbaijan,2025,BEA,35,105.222
Azerbaijan,2025,BEA,36,106.189
Azerbaijan,2025,BEA,37,105.663
Azerbaijan,2025,BEA,38,104.816
Azerbaijan,2025,BEA,39,104.808
Azerbaijan,2025,BEA,40,105.056
Azerbaijan,2025,BEA,41,105.121
Azerbaijan,2025,BEA,42,105.139
Azerbaijan,2025,BEA,43,105.065
Azerbaijan,2025,BEA,44,104.648
Azerbaijan,2025,BEA,45,104.612
Azerbaijan,2025,BEA,46,104.409
Azerbaijan,2025,BEA,47,104.642
Austria,2024,RUS,17,71.382
Austria,2024,RUS,18,71.459
Austria,2024,RUS,19,71.297
Austria,2024,RUS,20,71.569
Austria,2024,RUS,21,71.531
Austria,2024,RUS,24,71.641
Austria,2024,RUS,25,69.563
Austria,2024,RUS,26,69.792
Austria,2024,RUS,27,70.037
Austria,2024,RUS,28,69.864
Austria,2024,RUS,29,70.085
Austria,2024,RUS,30,70.157
Austria,2024,RUS,31,70.18
Austria,2024,RUS,32,69.936
Austria,2024,RUS,33,70.219
Austria,2024,RUS,34,70.093
Austria,2024,RUS,35,70.26
Austria,2024,RUS,36,70.524
Austria,2024,RUS,37,70.598
Austria,2024,RUS,38,70.506
Austria,2024,RUS,39,70.64
Austria,2024,RUS,40,70.724
Austria,2024,RUS,41,70.761
Austria,2024,RUS,42,71.167
Austria,2024,RUS,43,70.797
Austria,2024,RUS,44,70.784
Austria,2024,RUS,45,71.385
Austria,2024,RUS,48,71.402
Austria,2024,RUS,49,69.164
Austria,2024,RUS,50,69.288
Austria,2024,RUS,51,69.342
Austria,2024,RUS,52,69.759
Austria,2024,RUS,53,69.881
Austria,2024,RUS,54,69.872
Austria,2024,RUS,55,70.372
Austria,2024,RUS,56,69.895
Austria,2024,RUS,57,69.711
Austria,2024,RUS,58,70.064
Austria,2024,RUS,59,70.002
Austria,2024,RUS,60,69.961
Austria,2024,RUS,61,70.065
Austria,2024,RUS,62,69.611
Austria,2024,RUS,63,70.05
Austria,2024,RUS,65,70.042
Austria,2024,RUS,67,70.278
Emilia Romagna,2025,LAW,19,82.003
Emilia Romagna,2025,LAW,20,81.977
Emilia Romagna,2025,LAW,21,82.167
Emilia Romagna,2025,LAW,22,82.153
Emilia Romagna,2025,LAW,23,82.063
Emilia Romagna,2025,LAW,24,82.447
Emilia Romagna,2025,LAW,25,82.154
Emilia Romagna,2025,LAW,26,82.499
Emilia Romagna,2025,LAW,27,82.724
Emilia Romagna,2025,LAW,31,82.879
Emilia Romagna,2025,LAW,32,81.274
Emilia Romagna,2025,LAW,33,80.9
Emilia Romagna,2025,LAW,34,81.159
Emilia Romagna,2025,LAW,35,81.108
Emilia Romagna,2025,LAW,36,81.125
Emilia Romagna,2025,LAW,37,81.077
Emilia Romagna,2025,LAW,38,80.993
Emilia Romagna,2025,LAW,39,81.109
Emilia Romagna,2025,LAW,40,81.033
Emilia Romagna,2025,LAW,41,81.218
Emilia Romagna,2025,LAW,42,81.417
Emilia Romagna,2025,LAW,43,81.034
Emilia Romagna,2025,LAW,44,82.025
Emilia Romagna,2025,LAW,54,83.089
Emilia Romagna,2025,LAW,55,82.707
Emilia Romagna,2025,LAW,56,82.477
Emilia Romagna,2025,LAW,57,80.583
Emilia Romagna,2025,LAW,58,80.762
Emilia Romagna,2025,LAW,59,80.565
Spain,2024,BOT,19,81.601
Spain,2024,BOT,20,81.23
Spain,2024,BOT,21,81.612
Spain,2024,BOT,22,81.686
Spain,2024,BOT,23,81.931
Spain,2024,BOT,24,82.239
Spain,2024,BOT,25,81.782
Spain,2024,BOT,26,83.041
Spain,2024,BOT,27,83.001
Spain,2024,BOT,30,83.428
Spain,2024,BOT,31,80.195
Spain,2024,BOT,32,80.47
Spain,2024,BOT,33,81.613
Spain,2024,BOT,34,80.565
Spain,2024,BOT,35,80.744
Spain,2024,BOT,36,80.666
Spain,2024,BOT,37,80.604
Spain,2024,BOT,38,80.815
Spain,2024,BOT,39,80.773
Spain,2024,BOT,40,82.774
Spain,2024,BOT,41,81.055
Spain,2024,BOT,42,84.249
Spain,2024,BOT,43,80.477
Spain,2024,BOT,44,82.645
Spain,2024,BOT,45,81.338
Spain,2024,BOT,46,80.81
Spain,2024,BOT,47,80.891
Spain,2024,BOT,48,81.055
Spain,2024,BOT,49,82.101
Spain,2024,BOT,50,80.644
Spain,2024,BOT,51,81.587
Spain,2024,BOT,52,82.406
Spain,2024,BOT,53,82.596
Spain,2024,BOT,54,83.642
Spain,2024,BOT,55,80.795
Spain,2024,BOT,56,80.81
Spain,2024,BOT,57,80.369
Spain,2024,BOT,58,79.936
Spain,2024,BOT,59,81.902
Spain,2024,BOT,60,80.39
Spain,2024,BOT,61,82.699
Hungary,2025,HUL,19,82.787
Hungary,2025,HUL,20,83.503
Hungary,2025,HUL,21,82.023
Hungary,2025,HUL,22,82.986
Hungary,2025,HUL,23,84.497
Hungary,2025,HUL,24,83.319
Hungary,2025,HUL,25,83.323
Hungary,2025,HUL,26,83.406
Hungary,2025,HUL,27,83.978
Hungary,2025,HUL,28,83.674
Hungary,2025,HUL,29,84.058
Hungary,2025,HUL,30,84.724
Hungary,2025,HUL,31,84.015
Hungary,2025,HUL,32,83.692
Hungary,2025,HUL,33,83.558
Hungary,2025,HUL,34,81.896
Hungary,2025,HUL,35,82.745
Hungary,2025,HUL,36,82.658
Hungary,2025,HUL,37,82.632
Hungary,2025,HUL,38,82.732
Hungary,2025,HUL,39,82.83
Hungary,2025,HUL,40,82.715
Hungary,2025,HUL,43,82.702
Hungary,2025,HUL,44,81.052
Hungary,2025,HUL,45,80.738
Hungary,2025,HUL,46,80.873
Hungary,2025,HUL,47,80.712
Hungary,2025,HUL,48,81.679
Hungary,2025,HUL,49,81.751
Hungary,2025,HUL,50,81.837
Hungary,2025,HUL,51,81.103
Hungary,2025,HUL,52,82.406
Hungary,2025,HUL,53,80.309
Hungary,2025,HUL,54,80.7
Hungary,2025,HUL,55,81.307
Hungary,2025,HUL,56,81.747
Hungary,2025,HUL,57,84.69
Hungary,2025,HUL,58,82.261
Hungary,2025,HUL,59,83.034
